prodID_TPCW;custID_TPCW;invoice_TPCW;amt;discounted;qty;salesDate
100;25;476;182;0;113;2005-03-
94;25;476;320;0;31;2005-03-
61;25;477;266;0;21;2007-03-
77;22;478;385;0;131;2008-03-
39;22;479;279;0;38;2009-03-
19;23;480;122;0;155;2005-10-
48;23;480;298;0;77;2005-10-
43;23;481;169;0;138;2006-10-
77;23;482;135;0;83;2007-10-
33;2;483;288;0;43;2008-12-
65;2;483;306;0;113;2008-12-
88;21;484;118;0;22;2007-05-
86;21;484;293;0;20;2007-05-
64;23;485;367;0;29;2009-10-
78;23;485;317;0;28;2009-10-
44;21;486;322;0;43;2005-05-
58;21;486;116;0;99;2005-05-
82;32;487;102;0;103;2008-07-
59;8;488;315;0;20;2010-06-
99;8;488;172;0;51;2010-06-
76;27;489;335;0;186;2005-03-
33;32;490;241;0;187;2006-07-
53;32;491;262;0;129;2007-07-
66;32;491;132;0;172;2007-07-
12;5;492;318;0;13;2010-08-
55;4;493;149;0;199;2008-09-
65;4;493;185;0;136;2008-09-
100;8;494;317;0;66;2006-04-
69;7;495;364;0;58;2006-10-
12;7;495;342;0;72;2006-10-
12;1;496;170;0;23;2009-05-
89;1;496;199;0;107;2009-05-
81;8;497;301;0;74;2006-10-
51;8;497;110;0;122;2006-10-
16;8;497;169;0;66;2006-10-
69;8;497;392;0;158;2006-10-
25;8;497;283;0;25;2006-10-
101;17;498;291;0;143;2010-04-
98;17;498;203;0;167;2010-04-
92;8;499;269;0;95;2006-09-
101;31;500;388;0;32;2006-01-
79;31;500;128;0;27;2006-01-
4;31;501;265;0;29;2005-01-
82;8;502;224;0;45;2008-10-
96;8;502;354;0;146;2008-10-
29;20;503;396;0;188;2010-02-
51;28;504;243;0;32;2010-01-
102;28;505;355;0;110;2006-11-
14;29;506;240;0;115;2007-06-
87;29;506;100;0;69;2007-06-
73;17;507;224;0;143;2010-05-
90;17;507;173;0;101;2010-05-
44;3;508;368;0;19;2010-01-
79;3;508;257;0;32;2010-01-
22;27;509;385;0;167;2006-07-
81;27;509;188;0;81;2006-07-
58;29;510;393;0;106;2008-06-
100;29;510;275;0;139;2008-06-
47;29;511;222;0;37;2009-06-
71;29;511;253;0;96;2009-06-
74;29;511;208;0;67;2009-06-
49;29;511;267;0;196;2009-06-
17;34;512;345;0;138;2010-06-
87;33;513;382;0;173;2006-07-
28;33;514;280;0;173;2005-07-
23;33;514;327;0;181;2005-07-
65;33;514;159;0;72;2005-07-
28;18;515;129;0;146;2005-11-
81;10;516;291;0;73;2006-01-
26;10;517;259;0;121;2007-01-
3;10;518;326;0;54;2008-01-
34;17;519;303;0;195;2009-09-
44;17;520;147;0;98;2008-09-
88;8;521;315;0;62;2006-11-
56;8;521;114;0;173;2006-11-
25;8;521;160;0;182;2006-11-
105;8;522;289;0;77;2005-11-
67;8;522;178;0;168;2005-11-
86;8;522;372;0;129;2005-11-
10;33;523;334;0;126;2008-07-
34;33;523;382;0;123;2008-07-
45;1;524;194;0;23;2008-09-
50;1;525;145;0;98;2009-09-
1;1;525;188;0;40;2009-09-
11;1;525;143;0;31;2009-09-
11;16;526;136;0;164;2009-04-
15;6;527;215;0;51;2008-05-
57;16;528;290;0;79;2007-04-
36;16;529;123;0;163;2006-04-
52;16;530;118;0;149;2005-04-
33;16;530;181;0;28;2005-04-
49;27;531;288;0;184;2010-01-
67;1;532;169;0;194;2007-09-
86;1;533;281;0;173;2005-09-
83;34;534;236;0;60;2008-11-
27;12;535;192;0;64;2010-02-
63;21;536;220;0;169;2010-03-
5;21;536;400;0;48;2010-03-
6;26;537;211;0;107;2008-03-
26;26;538;268;0;30;2006-03-
44;26;538;309;0;96;2006-03-
58;26;539;303;0;40;2005-03-
86;26;539;306;0;52;2005-03-
21;34;540;171;0;83;2006-11-
13;34;541;292;0;194;2007-11-
43;34;541;197;0;169;2007-11-
18;34;541;264;0;172;2007-11-
90;36;542;283;0;195;2006-10-
38;33;543;313;0;114;2005-02-
39;33;543;210;0;45;2005-02-
102;33;544;391;0;19;2007-02-
79;20;545;138;0;39;2006-05-
21;20;545;368;0;40;2006-05-
67;9;546;126;0;100;2007-12-
30;29;547;376;0;99;2007-02-
72;9;548;389;0;69;2005-12-
12;9;548;269;0;28;2005-12-
46;9;548;351;0;39;2005-12-
102;40;549;339;0;118;2008-03-
35;40;550;286;0;69;2009-03-
1;40;550;254;0;55;2009-03-
44;40;550;372;0;176;2009-03-
24;40;550;316;0;27;2009-03-
104;40;551;191;0;31;2007-03-
87;32;552;111;0;169;2010-08-
26;15;553;280;0;14;2007-08-
72;15;553;394;0;152;2007-08-
71;28;554;320;0;140;2010-07-
40;28;554;135;0;172;2010-07-
55;28;554;219;0;43;2010-07-
31;28;554;124;0;73;2010-07-
58;9;555;367;0;152;2008-12-
14;9;555;385;0;191;2008-12-
101;17;556;110;0;195;2007-12-
103;39;557;377;0;38;2007-08-
50;38;558;182;0;158;2008-11-
42;39;559;215;0;170;2005-08-
83;39;559;203;0;199;2005-08-
63;39;560;209;0;23;2009-08-
78;39;560;340;0;52;2009-08-
60;39;561;109;0;44;2008-08-
48;39;561;393;0;20;2008-08-
54;39;561;174;0;138;2008-08-
81;5;562;385;0;169;2010-07-
16;40;563;289;0;61;2006-08-
10;21;564;291;0;78;2007-02-
67;21;564;175;0;48;2007-02-
80;17;565;323;0;29;2008-04-
45;17;566;190;0;39;2007-04-
39;17;566;197;0;104;2007-04-
73;17;567;377;0;79;2006-04-
103;17;568;327;0;44;2005-04-
21;2;569;217;0;113;2008-11-
3;33;570;149;0;93;2010-07-
105;9;571;312;0;182;2005-09-
52;29;572;272;0;160;2010-08-
12;39;573;398;0;38;2005-12-
24;14;574;107;0;160;2009-04-
15;14;574;388;0;128;2009-04-
12;36;575;290;0;151;2010-06-
50;36;575;313;0;135;2010-06-
40;36;575;230;0;141;2010-06-
90;9;576;249;0;66;2008-09-
68;32;577;309;0;182;2009-02-
37;34;578;280;0;155;2008-12-
96;34;578;398;0;118;2008-12-
102;34;579;292;0;94;2009-12-
5;34;580;249;0;45;2005-12-
81;34;581;308;0;78;2006-12-
53;34;582;319;0;33;2007-12-
92;10;583;192;0;77;2010-04-
40;28;584;212;0;68;2010-06-
26;7;585;125;0;136;2009-10-
65;7;585;117;0;30;2009-10-
26;4;586;374;0;107;2010-05-
49;25;587;395;0;94;2006-07-
78;2;588;225;0;78;2007-05-
4;7;589;287;0;132;2007-10-
104;6;590;235;0;47;2006-06-
54;6;591;208;0;53;2005-06-
1;9;592;168;0;10;2007-10-
37;9;592;221;0;199;2007-10-
76;40;593;105;0;160;2008-08-
101;9;594;173;0;176;2005-10-
49;9;594;245;0;149;2005-10-
52;9;594;244;0;113;2005-10-
47;35;595;201;0;159;2009-08-
78;6;596;185;0;86;2008-09-
99;9;597;352;0;110;2009-10-
8;9;597;123;0;62;2009-10-
34;9;597;169;0;42;2009-10-
96;9;597;140;0;82;2009-10-
94;9;597;207;0;154;2009-10-
59;9;598;207;0;105;2008-10-
42;9;598;377;0;121;2008-10-
70;9;598;292;0;199;2008-10-
70;6;599;102;0;40;2009-06-
79;6;599;149;0;55;2009-06-
15;40;600;322;0;63;2005-05-
104;40;600;176;0;118;2005-05-
3;14;601;174;0;27;2009-03-
100;26;602;380;0;68;2010-06-
77;26;602;386;0;121;2010-06-
26;14;603;321;0;76;2007-03-
17;14;604;123;0;143;2005-03-
76;14;604;127;0;132;2005-03-
33;36;605;274;0;186;2009-09-
50;36;605;341;0;71;2009-09-
102;36;606;236;0;161;2008-09-
17;36;606;249;0;61;2008-09-
85;36;607;285;0;121;2007-09-
4;36;608;175;0;59;2006-09-
43;8;609;356;0;47;2006-12-
30;8;609;165;0;198;2006-12-
82;34;610;282;0;24;2005-10-
63;34;611;372;0;130;2007-10-
4;34;611;320;0;96;2007-10-
50;34;612;387;0;125;2006-10-
51;33;613;180;0;129;2006-01-
8;33;614;263;0;62;2007-01-
81;33;615;240;0;145;2008-01-
1;33;616;326;0;81;2009-01-
68;34;617;287;0;108;2009-10-
101;32;618;187;0;160;2007-02-
99;32;619;268;0;161;2006-02-
89;3;620;110;0;181;2006-10-
9;4;621;251;0;123;2006-08-
19;4;622;123;0;73;2007-08-
55;11;623;118;0;177;2008-05-
84;11;623;388;0;189;2008-05-
52;14;624;382;0;199;2006-05-
28;4;625;183;0;114;2009-08-
77;3;626;310;0;36;2008-10-
100;3;626;133;0;160;2008-10-
13;3;626;156;0;50;2008-10-
93;36;627;149;0;48;2005-10-
63;36;627;392;0;37;2005-10-
6;36;628;215;0;138;2007-10-
53;36;628;140;0;78;2007-10-
65;36;629;338;0;135;2006-10-
38;29;630;143;0;61;2009-08-
44;29;630;102;0;105;2009-08-
26;29;630;357;0;69;2009-08-
80;4;631;225;0;118;2005-08-
8;4;631;383;0;17;2005-08-
69;4;631;152;0;35;2005-08-
49;4;631;206;0;129;2005-08-
12;4;631;335;0;190;2005-08-
57;4;631;152;0;69;2005-08-
22;7;632;170;0;182;2007-02-
1;7;632;377;0;43;2007-02-
47;7;632;182;0;107;2007-02-
40;7;632;314;0;108;2007-02-
11;7;633;365;0;157;2006-02-
87;4;634;276;0;69;2008-08-
19;4;635;111;0;142;2009-08-
105;29;636;224;0;150;2007-08-
11;29;637;316;0;175;2006-08-
77;38;638;320;0;144;2010-02-
40;36;639;381;0;125;2008-10-
89;36;639;242;0;137;2008-10-
13;20;640;299;0;32;2010-02-
72;28;641;238;0;19;2010-03-
68;28;641;370;0;69;2010-03-
41;28;641;343;0;173;2010-03-
52;38;642;137;0;120;2007-12-
72;14;643;221;0;35;2007-07-
69;14;643;376;0;21;2007-07-
22;14;643;227;0;72;2007-07-
13;4;644;359;0;137;2005-04-
91;4;644;108;0;24;2005-04-
68;4;644;313;0;57;2005-04-
78;4;645;115;0;96;2006-04-
90;4;645;339;0;147;2006-04-
22;19;646;258;0;141;2008-07-
61;19;646;254;0;164;2008-07-
6;21;647;341;0;132;2005-12-
29;21;647;293;0;143;2005-12-
13;21;648;309;0;130;2006-12-
19;21;648;235;0;33;2006-12-
78;21;649;243;0;37;2008-12-
5;21;649;149;0;82;2008-12-
64;21;649;287;0;191;2008-12-
52;2;650;239;0;114;2007-06-
72;2;650;230;0;181;2007-06-
37;2;650;344;0;18;2007-06-
7;2;650;161;0;54;2007-06-
66;2;651;328;0;95;2006-06-
15;2;651;383;0;160;2006-06-
65;2;651;215;0;24;2006-06-
62;4;652;128;0;52;2008-04-
90;19;653;238;0;28;2006-07-
47;19;654;171;0;96;2005-07-
53;14;655;171;0;90;2008-07-
14;4;656;265;0;66;2007-09-
31;7;657;213;0;64;2010-06-
77;7;657;148;0;142;2010-06-
58;3;658;269;0;139;2005-06-
78;32;659;110;0;47;2010-07-
2;3;660;296;0;86;2007-06-
65;3;661;344;0;188;2006-06-
76;3;661;155;0;65;2006-06-
35;3;662;120;0;21;2008-06-
67;33;663;265;0;50;2010-03-
103;32;664;311;0;34;2009-07-
69;32;664;204;0;170;2009-07-
32;17;665;376;0;49;2010-07-
74;32;666;385;0;63;2005-04-
61;2;667;141;0;73;2006-08-
38;18;668;233;0;144;2007-07-
32;18;668;268;0;76;2007-07-
92;18;668;359;0;158;2007-07-
94;23;669;300;0;58;2005-02-
38;23;670;141;0;44;2007-02-
3;23;670;385;0;27;2007-02-
47;23;671;135;0;196;2006-02-
46;23;671;290;0;184;2006-02-
86;23;672;114;0;174;2008-02-
54;21;673;184;0;105;2006-09-
54;18;674;108;0;63;2009-07-
59;30;675;194;0;199;2005-03-
15;30;676;284;0;49;2009-03-
25;30;676;210;0;27;2009-03-
70;30;677;105;0;54;2008-03-
87;33;678;191;0;102;2010-10-
68;6;679;399;0;171;2010-07-
104;6;679;192;0;138;2010-07-
3;30;680;259;0;87;2006-11-
64;30;681;240;0;13;2005-11-
66;30;681;268;0;68;2005-11-
8;33;682;212;0;12;2009-10-
73;33;682;279;0;60;2009-10-
48;33;683;293;0;41;2008-10-
91;33;683;217;0;93;2008-10-
56;33;683;179;0;164;2008-10-
21;33;683;231;0;42;2008-10-
6;33;684;152;0;79;2006-10-
56;33;684;263;0;65;2006-10-
80;3;685;169;0;48;2010-02-
84;30;686;232;0;49;2008-11-
61;9;687;400;0;38;2006-05-
104;9;687;204;0;58;2006-05-
43;18;688;107;0;107;2010-07-
54;18;688;283;0;102;2010-07-
81;9;689;329;0;59;2010-10-
17;16;690;169;0;182;2010-02-
27;16;690;367;0;41;2010-02-
25;7;691;322;0;62;2005-02-
34;7;691;354;0;57;2005-02-
42;7;691;206;0;121;2005-02-
23;9;692;155;0;107;2008-09-
57;7;693;248;0;175;2007-02-
81;28;694;342;0;15;2006-07-
51;1;695;107;0;125;2007-08-
43;1;695;168;0;27;2007-08-
105;9;696;389;0;79;2005-05-
42;9;696;127;0;75;2005-05-
43;9;696;241;0;125;2005-05-
96;9;696;160;0;75;2005-05-
37;25;697;122;0;182;2008-10-
20;9;698;201;0;65;2007-05-
26;39;699;169;0;66;2009-07-
72;9;700;212;0;117;2009-05-
87;39;701;293;0;158;2007-07-
47;5;702;275;0;114;2005-05-
16;28;703;339;0;117;2008-07-
23;1;704;221;0;39;2009-08-
41;1;704;144;0;172;2009-08-
84;32;705;290;0;118;2005-06-
22;32;705;224;0;54;2005-06-
57;32;706;284;0;122;2007-06-
13;32;707;351;0;113;2006-06-
83;32;707;246;0;135;2006-06-
49;32;707;242;0;37;2006-06-
25;1;708;326;0;133;2005-08-
13;1;709;169;0;33;2006-08-
62;1;710;180;0;23;2007-08-
63;1;711;260;0;158;2008-08-
70;37;712;396;0;45;2009-09-
10;37;712;213;0;29;2009-09-
54;37;712;276;0;138;2009-09-
38;32;713;315;0;92;2009-06-
3;32;714;217;0;78;2008-06-
63;19;715;341;0;114;2006-07-
32;19;716;324;0;15;2005-07-
21;19;716;154;0;154;2005-07-
74;19;716;259;0;138;2005-07-
38;19;717;107;0;68;2008-07-
80;21;718;328;0;171;2008-01-
11;21;718;347;0;156;2008-01-
38;21;719;279;0;68;2009-01-
19;28;720;214;0;22;2007-12-
14;25;721;193;0;56;2007-08-
91;25;721;311;0;30;2007-08-
94;25;721;233;0;162;2007-08-
49;21;722;334;0;150;2006-01-
13;21;723;389;0;132;2005-01-
38;24;724;368;0;193;2010-02-
55;18;725;379;0;148;2009-07-
21;29;726;147;0;168;2009-05-
52;39;727;301;0;84;2006-08-
20;39;727;143;0;183;2006-08-
22;39;728;144;0;168;2007-08-
71;39;728;385;0;72;2007-08-
3;18;729;366;0;149;2007-12-
65;25;730;371;0;152;2006-11-
101;18;731;167;0;10;2005-12-
97;25;732;341;0;92;2008-11-
32;25;732;391;0;123;2008-11-
82;25;733;312;0;115;2009-11-
101;18;734;121;0;141;2008-12-
104;18;735;123;0;99;2009-12-
45;39;736;220;0;25;2009-08-
20;29;737;317;0;87;2007-05-
77;29;737;306;0;24;2007-05-
49;29;738;366;0;191;2006-05-
9;5;739;196;0;182;2007-05-
70;13;740;372;0;190;2009-04-
29;25;741;391;0;67;2005-02-
16;25;741;311;0;117;2005-02-
56;31;742;370;0;47;2009-10-
45;25;743;211;0;54;2007-02-
24;25;744;122;0;32;2006-02-
14;25;744;166;0;128;2006-02-
13;25;744;269;0;186;2006-02-
30;25;745;390;0;182;2009-02-
7;37;746;256;0;165;2008-04-
31;19;747;337;0;146;2010-03-
9;13;748;196;0;114;2007-04-
47;13;749;345;0;16;2005-04-
96;5;750;253;0;107;2008-05-
87;15;751;313;0;82;2005-01-
86;27;752;350;0;17;2010-01-
37;27;752;378;0;42;2010-01-
83;27;752;212;0;151;2010-01-
40;30;753;286;0;165;2010-07-
104;23;754;293;0;80;2005-05-
98;39;755;372;0;63;2010-04-
51;19;756;299;0;124;2010-10-
81;29;757;394;0;118;2010-01-
35;29;757;114;0;58;2010-01-
37;1;758;282;0;84;2010-07-
100;1;758;343;0;16;2010-07-
53;9;759;176;0;86;2008-04-
63;9;760;169;0;76;2009-04-
100;7;761;273;0;198;2007-11-
66;39;762;335;0;20;2010-02-
39;40;763;233;0;111;2006-09-
15;40;763;319;0;72;2006-09-
99;40;764;274;0;69;2007-09-
51;40;764;111;0;153;2007-09-
98;4;765;276;0;152;2010-07-
9;4;765;254;0;135;2010-07-
96;3;766;370;0;90;2010-06-
63;4;767;207;0;98;2008-02-
17;40;768;345;0;53;2009-09-
25;40;768;264;0;174;2009-09-
12;40;768;345;0;156;2009-09-
85;40;768;376;0;62;2009-09-
57;40;769;396;0;55;2005-09-
4;40;769;245;0;173;2005-09-
6;7;770;128;0;200;2008-04-
67;38;771;240;0;48;2010-04-
100;21;772;366;0;196;2010-08-
29;31;773;375;0;110;2010-04-
102;31;773;210;0;32;2010-04-
102;5;774;108;0;81;2005-02-
66;5;775;159;0;71;2006-02-
96;31;776;310;0;163;2010-08-
56;14;777;108;0;106;2005-07-
47;37;778;111;0;104;2009-11-
45;37;778;249;0;193;2009-11-
56;37;778;117;0;185;2009-11-
76;37;779;163;0;91;2008-11-
58;37;779;213;0;146;2008-11-
99;28;780;370;0;115;2006-04-
81;28;780;159;0;176;2006-04-
64;30;781;264;0;151;2009-08-
77;5;782;261;0;134;2008-02-
15;22;783;243;0;135;2010-07-
5;9;784;391;0;107;2009-09-
70;8;785;158;0;167;2010-01-
23;9;786;127;0;71;2005-09-
62;19;787;123;0;71;2010-09-
67;19;787;147;0;98;2010-09-
97;9;788;385;0;105;2007-09-
33;9;789;344;0;35;2006-09-
10;9;789;260;0;76;2006-09-
20;39;790;174;0;12;2007-01-
44;38;791;193;0;175;2006-09-
75;38;792;232;0;76;2007-09-
42;38;793;389;0;172;2005-09-
72;38;793;206;0;82;2005-09-
12;38;793;386;0;173;2005-09-
17;37;794;381;0;74;2010-10-
17;36;795;247;0;24;2008-07-
16;39;796;342;0;17;2005-01-
84;39;796;263;0;168;2005-01-
37;26;797;400;0;181;2010-01-
25;26;798;135;0;158;2007-02-
37;38;799;235;0;194;2009-09-
55;29;800;307;0;147;2006-10-
26;25;801;158;0;107;2007-03-
66;25;801;221;0;19;2007-03-
54;8;802;382;0;187;2010-04-
95;8;802;336;0;36;2010-04-
80;8;802;299;0;43;2010-04-
87;29;803;265;0;98;2008-10-
16;10;804;367;0;120;2007-01-
69;18;805;162;0;58;2009-04-
15;36;806;241;0;146;2005-11-
31;1;807;115;0;125;2005-08-
70;1;807;178;0;79;2005-08-
18;1;807;321;0;165;2005-08-
95;36;808;166;0;174;2006-11-
12;36;808;128;0;71;2006-11-
90;36;808;242;0;114;2006-11-
39;15;809;122;0;155;2010-01-
99;15;809;376;0;113;2010-01-
79;31;810;303;0;190;2005-04-
72;31;810;370;0;45;2005-04-
12;35;811;302;0;55;2005-07-
36;27;812;224;0;159;2007-06-
32;24;813;217;0;48;2007-04-
45;33;814;208;0;137;2007-04-
57;33;814;148;0;65;2007-04-
68;31;815;267;0;172;2008-04-
75;31;815;377;0;112;2008-04-
42;31;815;129;0;76;2008-04-
10;6;816;321;0;111;2006-05-
61;6;816;352;0;112;2006-05-
50;8;817;140;0;70;2009-04-
96;17;818;271;0;181;2010-09-
43;17;818;271;0;131;2010-09-
29;3;819;382;0;21;2006-12-
41;25;820;399;0;171;2009-03-
28;25;821;129;0;40;2008-08-
54;21;822;383;0;158;2010-05-
97;21;822;136;0;67;2010-05-
62;24;823;170;0;56;2009-04-
93;24;823;146;0;136;2009-04-
61;36;824;351;0;74;2006-09-
96;36;824;200;0;19;2006-09-
23;11;825;293;0;141;2010-05-
39;19;826;105;0;44;2006-08-
92;36;827;265;0;170;2008-09-
14;36;827;216;0;89;2008-09-
26;2;828;397;0;133;2005-09-
58;2;828;312;0;196;2005-09-
37;39;829;251;0;39;2009-03-
78;39;829;179;0;146;2009-03-
5;17;830;324;0;38;2009-01-
19;36;831;383;0;171;2005-02-
43;39;832;144;0;28;2007-03-
72;39;833;335;0;76;2006-03-
54;39;833;159;0;123;2006-03-
9;39;833;348;0;104;2006-03-
75;39;833;189;0;23;2006-03-
24;39;833;355;0;10;2006-03-
12;39;834;389;0;187;2005-03-
60;39;834;145;0;75;2005-03-
51;5;835;202;0;169;2006-09-
71;36;836;327;0;61;2006-01-
34;36;836;311;0;181;2006-01-
12;36;836;345;0;180;2006-01-
96;36;836;345;0;174;2006-01-
43;24;837;376;0;198;2006-07-
86;36;838;314;0;182;2005-01-
100;20;839;120;0;122;2005-11-
22;20;840;356;0;121;2006-11-
75;20;840;330;0;37;2006-11-
87;30;841;106;0;106;2010-09-
92;20;842;265;0;105;2008-11-
35;29;843;206;0;69;2005-09-
62;29;843;146;0;136;2005-09-
72;29;843;243;0;123;2005-09-
11;27;844;201;0;79;2007-08-
8;27;845;148;0;171;2006-08-
30;38;846;335;0;190;2010-06-
83;36;847;247;0;171;2009-01-
38;36;847;125;0;12;2009-01-
90;36;847;329;0;98;2009-01-
73;36;847;304;0;120;2009-01-
84;25;848;342;0;193;2008-11-
45;25;849;138;0;101;2009-11-
21;21;850;224;0;51;2010-06-
100;30;851;394;0;171;2009-10-
100;30;852;104;0;189;2008-10-
75;30;853;285;0;155;2006-10-
5;29;854;268;0;148;2006-09-
31;20;855;173;0;181;2010-08-
36;25;856;265;0;92;2007-11-
104;25;857;211;0;95;2005-11-
14;25;857;232;0;80;2005-11-
52;6;858;249;0;51;2010-04-
1;6;858;166;0;64;2010-04-
49;25;859;275;0;114;2007-06-
78;25;859;321;0;59;2007-06-
5;25;859;296;0;52;2007-06-
85;34;860;360;0;191;2008-09-
10;31;861;331;0;100;2010-04-
74;31;861;155;0;34;2010-04-
92;25;862;153;0;117;2007-07-
71;8;863;246;0;199;2010-10-
59;8;863;393;0;191;2010-10-
97;40;864;155;0;172;2005-08-
34;40;864;246;0;54;2005-08-
88;37;865;308;0;200;2010-10-
59;40;866;368;0;124;2007-08-
72;40;866;187;0;109;2007-08-
59;37;867;243;0;94;2008-08-
43;37;867;190;0;27;2008-08-
95;37;868;394;0;183;2009-08-
32;37;868;312;0;181;2009-08-
61;37;868;111;0;63;2009-08-
40;7;869;298;0;84;2007-05-
19;7;870;337;0;149;2006-05-
29;7;870;103;0;198;2006-05-
55;34;871;192;0;114;2007-04-
53;7;872;164;0;37;2008-05-
73;7;872;148;0;142;2008-05-
28;34;873;212;0;174;2005-04-
15;37;874;112;0;74;2007-08-
49;37;874;383;0;181;2007-08-
105;37;874;367;0;50;2007-08-
70;37;874;152;0;40;2007-08-
74;40;875;224;0;161;2008-08-
57;40;876;305;0;115;2009-08-
55;40;876;380;0;170;2009-08-
66;40;876;174;0;28;2009-08-
69;3;877;278;0;135;2005-02-
80;25;878;222;0;197;2009-08-
61;25;879;156;0;42;2010-02-
40;30;880;278;0;170;2009-01-
44;30;881;232;0;107;2008-09-
82;30;881;243;0;139;2008-09-
97;30;881;246;0;92;2008-09-
1;30;882;165;0;116;2009-09-
9;30;883;335;0;133;2007-09-
85;30;884;292;0;143;2005-09-
2;30;884;212;0;196;2005-09-
20;35;885;351;0;131;2010-03-
91;13;886;293;0;129;2006-07-
15;13;886;217;0;31;2006-07-
54;12;887;195;0;114;2008-11-
95;13;888;340;0;30;2005-07-
24;24;889;233;0;85;2009-05-
99;12;890;142;0;181;2006-11-
74;12;891;167;0;106;2007-11-
19;24;892;193;0;163;2008-10-
43;24;892;102;0;199;2008-10-
36;24;892;174;0;156;2008-10-
96;24;892;168;0;23;2008-10-
77;8;893;154;0;145;2005-11-
75;28;894;224;0;33;2010-05-
64;22;895;370;0;48;2010-10-
51;22;895;236;0;155;2010-10-
69;22;895;193;0;104;2010-10-
50;5;896;147;0;145;2005-08-
75;5;896;381;0;199;2005-08-
81;22;897;356;0;41;2006-01-
41;22;897;245;0;151;2006-01-
87;28;898;218;0;66;2009-06-
79;36;899;104;0;21;2008-10-
30;7;900;143;0;90;2005-09-
32;8;901;341;0;144;2009-11-
39;8;901;306;0;168;2009-11-
38;8;902;272;0;67;2007-12-
46;8;902;145;0;114;2007-12-
51;8;903;239;0;35;2006-12-
22;28;904;267;0;15;2005-06-
33;28;904;289;0;80;2005-06-
80;36;905;190;0;20;2007-10-
17;28;906;100;0;145;2006-06-
70;28;906;274;0;183;2006-06-
31;19;907;114;0;199;2007-07-
68;14;908;303;0;129;2008-05-
64;1;909;234;0;76;2009-04-
72;36;910;118;0;77;2010-01-
16;15;911;228;0;156;2007-06-
58;15;911;148;0;61;2007-06-
14;15;911;148;0;68;2007-06-
104;15;911;240;0;32;2007-06-
43;15;912;302;0;111;2006-06-
63;15;912;328;0;101;2006-06-
26;14;913;134;0;178;2006-05-
90;14;913;254;0;189;2006-05-
83;14;914;189;0;155;2007-05-
12;14;915;203;0;31;2005-05-
24;14;915;306;0;63;2005-05-
18;10;916;390;0;48;2006-11-
31;12;917;305;0;131;2006-09-
68;26;918;211;0;126;2006-03-
45;27;919;360;0;191;2009-12-
32;18;920;311;0;19;2007-12-
82;11;921;389;0;159;2010-10-
92;29;922;146;0;178;2009-05-
72;40;923;320;0;157;2008-04-
20;40;923;145;0;15;2008-04-
35;23;924;114;0;24;2006-02-
33;23;925;151;0;102;2005-02-
16;37;926;270;0;56;2006-07-
74;40;927;222;0;73;2005-08-
21;37;928;239;0;75;2009-07-
35;37;928;330;0;127;2009-07-
94;37;928;163;0;173;2009-07-
65;37;929;364;0;105;2008-07-
33;37;929;315;0;112;2008-07-
2;4;930;268;0;70;2010-06-
87;4;930;216;0;114;2010-06-
61;40;931;341;0;41;2006-04-
72;23;932;185;0;102;2008-02-
14;23;932;358;0;107;2008-02-
27;23;932;383;0;141;2008-02-
70;16;933;288;0;47;2009-01-
94;16;933;164;0;158;2009-01-
20;20;934;250;0;108;2005-01-
41;20;935;176;0;130;2006-01-
64;20;936;122;0;159;2008-01-
31;20;936;254;0;155;2008-01-
103;20;937;207;0;30;2009-01-
11;38;938;229;0;130;2010-06-
51;38;938;205;0;15;2010-06-
27;38;938;147;0;138;2010-06-
5;38;938;220;0;38;2010-06-
58;34;939;133;0;194;2006-06-
2;2;940;244;0;94;2008-11-
39;2;940;111;0;169;2008-11-
33;2;940;163;0;29;2008-11-
40;31;941;287;0;66;2009-12-
29;31;942;278;0;122;2008-12-
69;39;943;278;0;188;2010-02-
102;39;943;141;0;196;2010-02-
27;39;943;182;0;52;2010-02-
91;15;944;317;0;23;2007-03-
103;15;944;398;0;87;2007-03-
45;29;945;377;0;178;2007-05-
103;38;946;338;0;57;2006-08-
78;28;947;353;0;33;2005-05-
77;7;948;198;0;74;2005-09-
9;28;949;109;0;120;2008-05-
47;38;950;384;0;12;2008-08-
49;38;950;290;0;171;2008-08-
86;38;950;183;0;59;2008-08-
96;31;951;170;0;11;2005-12-
90;38;952;332;0;16;2005-04-
73;31;953;118;0;59;2007-12-
83;31;953;208;0;68;2007-12-
14;8;954;173;0;84;2007-03-
48;8;954;321;0;176;2007-03-
33;4;955;105;0;185;2005-09-
54;18;956;252;0;192;2010-10-
8;4;957;172;0;75;2007-09-
36;4;957;137;0;142;2007-09-
72;4;957;148;0;112;2007-09-
27;4;958;173;0;26;2006-09-
104;20;959;109;0;68;2010-07-
85;20;959;181;0;144;2010-07-
89;4;960;198;0;99;2008-09-
83;16;961;227;0;181;2009-02-
67;16;961;334;0;64;2009-02-
76;35;962;100;0;17;2008-12-
39;35;963;234;0;115;2009-12-
52;15;964;328;0;140;2009-02-
99;15;965;259;0;168;2005-02-
55;15;965;141;0;197;2005-02-
34;15;965;341;0;194;2005-02-
75;36;966;309;0;174;2007-07-
58;15;967;371;0;187;2006-02-
76;15;967;361;0;25;2006-02-
20;35;968;248;0;170;2005-12-
66;35;969;164;0;82;2006-12-
6;35;970;182;0;77;2007-12-
26;35;970;304;0;197;2007-12-
17;35;970;151;0;79;2007-12-
